YE004_4G,YE004H3,4/26/2017,6,3.581944444,10,3.44,14.37,0.7,0.56,0.10825491
YE004_4G,YE004H3,4/26/2017,7,4.404166667,10,17.74,56.8,0.56,0.39,0.099543095
YE004_4G,YE004H3,4/26/2017,8,4.905555556,14,13.36,32.05,0.32,0.29,0.216971636
YE004_4G,YE004H3,4/26/2017,9,6.551388889,14,16.1,42.92,0.69,1.1,0.688609004
YE004_4G,YE004H3,4/26/2017,10,7.979166667,16,16,62.3,0.44,0.24,0.87490809
YE004_4G,YE004H3,4/26/2017,11,7.969444444,17,19,57.21,0.9,0.91,0.836407781
YE004_4G,YE004H3,4/26/2017,12,7.320833333,16,17.1,65.86,0.82,0.91,0.796387196
YE004_4G,YE004H3,4/26/2017,13,8.241666667,17,10.99,53.54,1.51,0.55,0.793913603
YE004_4G,YE004H3,4/26/2017,14,8.495833333,16,12.13,44.48,0.56,0.38,0.785093904
YE004_4G,YE004H3,4/26/2017,15,7.156944444,15,16.43,53.93,0.62,0.47,0.677186847
YE004_4G,YE004H3,4/26/2017,16,9.436111111,17,12.74,35.55,0.61,0.96,0.768207312
YE004_4G,YE004H3,4/26/2017,17,9.375,17,9.46,29.99,0.44,0.47,0.545100808
YE004_4G,YE004H3,4/26/2017,18,7.304166667,15,14.94,31.53,0.61,0.55,0.748001218
YE004_4G,YE004H3,4/26/2017,19,7.45,15,15.15,48.4,0.35,0.2,0.540763259
YE004_4G,YE004H3,4/26/2017,20,9.434722222,18,18.01,42.08,1.04,0.51,0.947804332
YE004_4G,YE004H3,4/26/2017,21,9.913888889,18,10.43,23.78,0.88,0.38,0.772354603
YE004_4G,YE004H3,4/26/2017,22,8.515277778,15,13.84,31.81,0.62,0.53,1.149721384
YE004_4G,YE004H3,4/26/2017,23,6.823611111,12,10.64,33.16,0.42,0.16,0.667621136
YE004_4G,YE004L1,4/26/2017,0,4.718055556,9,6.59,5.5,0.6,0.37,1.22981143
YE004_4G,YE004L1,4/26/2017,1,3.890277778,8,6.62,7.02,0.83,0.59,0.515156627
YE004_4G,YE004L1,4/26/2017,2,5.169444444,10,6.04,4.12,0.6,0.58,1.0060637
YE004_4G,YE004L1,4/26/2017,3,2.916666667,8,12.08,14.03,0.47,0.46,0.427104115
YE004_4G,YE004L1,4/26/2017,4,1.295833333,5,1.13,0,0,0,0.000498652
YE004_4G,YE004L1,4/26/2017,5,1.533333333,5,2,13.23,0,0.38,0.001394033
YE004_4G,YE004L1,4/26/2017,6,1.654166667,6,7.94,12.41,1.02,0.85,0.235682368
YE004_4G,YE004L1,4/26/2017,7,1.406944444,6,4.72,4.98,0.46,0.32,0.150713444
YE004_4G,YE004L1,4/26/2017,8,3.680555556,9,7.36,9.91,0.47,0.36,0.224650741
YE004_4G,YE004L1,4/26/2017,9,3.755555556,12,8.31,8.89,0.54,0.43,0.404874563
YE004_4G,YE004L1,4/26/2017,10,3.919444444,10,9.82,10.24,0.48,0.38,0.970446587
YE004_4G,YE004L1,4/26/2017,11,3.865277778,13,8.66,7.64,0.52,0.43,0.585334778
YE004_4G,YE004L1,4/26/2017,12,4.483333333,12,7.79,7.25,0.4,0.31,0.474053502
YE004_4G,YE004L1,4/26/2017,13,4.534722222,12,11.01,13.47,0.26,0.15,0.429386258
YE004_4G,YE004L1,4/26/2017,14,6.054166667,16,9.09,9.28,0.52,0.44,0.734150648
YE004_4G,YE004L1,4/26/2017,15,4.356944444,12,6.81,7.82,0.38,0.32,0.439783335
YE004_4G,YE004L1,4/26/2017,16,3.140277778,10,3.9,5.05,0.19,0.15,0.079299331
YE004_4G,YE004L1,4/26/2017,17,3.638888889,10,3.02,3.61,0.29,0.2,0.098004818
YE004_4G,YE004L1,4/26/2017,18,3.744444444,9,5.21,5.87,0.7,0.67,0.224043965
YE004_4G,YE004L1,4/26/2017,19,3.7125,11,4.74,7.23,1.34,1.02,0.314049125
YE004_4G,YE004L1,4/26/2017,20,4.630555556,10,6.46,8.09,0.7,0.37,0.359612584
YE004_4G,YE004L1,4/26/2017,21,5.479166667,10,3.11,2.81,1.17,1.04,0.651132822
YE004_4G,YE004L1,4/26/2017,22,4.694444444,9,5.25,5.58,0.67,0.49,0.580902219
YE004_4G,YE004L1,4/26/2017,23,6.411111111,12,6.07,4.34,0.6,0.41,1.210876346
YE004_4G,YE004L2,4/26/2017,0,31.21527778,45,8.64,4.16,1.11,0.48,3.179369211
YE004_4G,YE004L2,4/26/2017,1,23.85555556,35,7.12,4.23,0.94,0.21,1.957365036
YE004_4G,YE004L2,4/26/2017,2,17.90972222,34,8.55,7.32,0.61,0.3,1.276302099
YE004_4G,YE004L2,4/26/2017,3,16.29166667,29,13.9,21.79,0.84,1.04,1.083842158
YE004_4G,YE004L2,4/26/2017,4,13.68611111,26,9.73,8.11,0.84,1.18,0.742015481
YE004_4G,YE004L2,4/26/2017,5,13.10972222,25,4.57,12.07,1.04,1.12,0.105148315
YE004_4G,YE004L2,4/26/2017,6,13.82777778,22,5.53,6.51,0.99,1.98,0.300050735
YE004_4G,YE004L2,4/26/2017,7,18.40555556,28,8.47,2.77,0.75,0.94,2.912208438
YE004_4G,YE004L2,4/26/2017,8,20.36111111,32,8.71,7.23,1.03,0.77,1.724575043
YE004_4G,YE004L2,4/26/2017,9,23.69166667,34,9.2,5.94,0.78,0.63,2.43919909
YE004_4G,YE004L2,4/26/2017,10,25.51527778,37,8.26,4.69,0.67,0.53,2.488286376
YE004_4G,YE004L2,4/26/2017,11,23.95138889,35,6.71,6.87,0.76,1.01,1.503735304
YE004_4G,YE004L2,4/26/2017,12,19.65972222,33,6.39,5.4,0.77,0.85,1.260783434
YE004_4G,YE004L2,4/26/2017,13,19.75833333,32,6.86,5.87,0.56,0.35,1.588169932
YE004_4G,YE004L2,4/26/2017,14,23.31805556,35,7.42,5.46,0.66,0.51,2.040523767
YE004_4G,YE004L2,4/26/2017,15,24.55555556,39,6.57,2.62,0.71,0.73,2.367916465
YE004_4G,YE004L2,4/26/2017,16,25.20416667,36,5.72,2.69,0.5,0.16,1.949047446
YE004_4G,YE004L2,4/26/2017,17,20.96805556,32,5.95,2.7,0.45,0.15,2.172520399
YE004_4G,YE004L2,4/26/2017,18,25.93888889,39,8.1,4.11,0.74,0.58,2.753360271
YE004_4G,YE004L2,4/26/2017,19,32.14166667,45,9.09,6.38,1.57,1.12,3.24381578
YE004_4G,YE004L2,4/26/2017,20,36.60416667,46,9.54,2.04,1.04,0.6,4.053061008
YE004_4G,YE004L2,4/26/2017,21,39.97777778,53,8.47,0.85,0.91,0.28,3.997067094
YE004_4G,YE004L2,4/26/2017,22,39.86666667,53,8.37,0.59,1.27,0.25,4.132303476
YE004_4G,YE004L2,4/26/2017,23,39.41111111,51,9.29,1.17,0.81,0.21,4.272814393
YE004_4G,YE004L3,4/26/2017,0,5.029166667,9,4.58,4.26,0.56,0.55,0.491697073
YE004_4G,YE004L3,4/26/2017,1,4.369444444,11,4.57,4.82,0.6,0.33,0.465533018
YE004_4G,YE004L3,4/26/2017,2,3.283333333,7,4.47,4.65,0.49,0.49,0.452877641
YE004_4G,YE004L3,4/26/2017,3,2.729166667,7,1.98,16.01,0.57,1.07,0.050516367
YE004_4G,YE004L3,4/26/2017,4,2.566666667,7,0.69,17.85,0.46,0,0.020596981
YE004_4G,YE004L3,4/26/2017,5,2.302777778,5,2.01,7.94,0.47,0.51,0.027166486
YE004_4G,YE004L3,4/26/2017,6,2.309722222,6,5.7,11.25,0.56,0.59,0.086631536
YE004_4G,YE004L3,4/26/2017,7,2.872222222,8,10.38,14.74,3.1,9.57,0.157659173
YE004_4G,YE004L3,4/26/2017,8,3.891666667,9,8.36,11.01,0.61,0.62,0.313494563
YE004_4G,YE004L3,4/26/2017,9,4.918055556,12,8.75,11.19,0.56,0.48,0.386321902
YE004_4G,YE004L3,4/26/2017,10,4.798611111,13,5.82,6.51,0.87,1.46,0.237227201
YE004_4G,YE004L3,4/26/2017,11,4.426388889,10,6.43,9.76,0.6,0.68,0.429574847
YE004_4G,YE004L3,4/26/2017,12,4.686111111,11,8.19,9.34,0.65,0.54,0.786881208
YE004_4G,YE004L3,4/26/2017,13,6.002777778,13,9.66,8.96,0.68,0.47,1.315410852
YE004_4G,YE004L3,4/26/2017,14,8.173611111,17,8.05,5.2,0.67,0.41,1.698628426
YE004_4G,YE004L3,4/26/2017,15,7.080555556,15,8.5,9.07,0.62,0.41,0.873118281
YE004_4G,YE004L3,4/26/2017,16,6.725,15,6.83,7.24,0.69,0.49,0.720625162
YE004_4G,YE004L3,4/26/2017,17,6.55,14,8.32,7.2,0.91,0.56,2.972683907
YE004_4G,YE004L3,4/26/2017,18,3.713888889,11,8.53,8.88,0.69,0.4,0.763176441
YE004_4G,YE004L3,4/26/2017,19,4.995833333,12,9.31,11.49,0.57,0.48,0.563086867
YE004_4G,YE004L3,4/26/2017,20,6.995833333,15,9.48,10.59,0.8,0.89,0.927798867
YE004_4G,YE004L3,4/26/2017,21,6.656944444,14,10.51,7.45,1.01,1,3.45292747
